,PUMA,ACCESSINET_PUMA,BROADBND_PUMA,COMPOTHX_PUMA,DIALUP_PUMA,HISPEED_PUMA,LAPTOP_PUMA,OTHSVCEX_PUMA,SATELLITE_PUMA,SMARTPHONE_PUMA,TABLET_PUMA,VALP_PUMA,FINCP_PUMA,HHL_PUMA,HINCP_PUMA,HUPAOC_PUMA,Have_internet_PUMA,Have_3C_PUMA,Eligible_PUMA,AGEP_PUMA,SCHL_PUMA,SEX_PUMA,RACWHT_PUMA,WRK_PUMA
65,3725,0.9495233363351241,0.8373909263112133,0.038148619693817346,0.021317889637611404,0.7878458528708505,0.8586932894450827,0.005729279880756452,0.08646709933857094,0.908579945967767,0.6706052231158588,371265.3712387045,82690.24538086513,0.48798248610377915,107871.82610315809,0.29068720305561596,0.9495233363351241,0.9299444151166041,0.8595006676396609,38.84471429491722,0.2989596083231334,0.48925250703257533,0.6153396035989607,0.4477012604951792
66,3726,0.9565727074119466,0.8801886289763947,0.03023924974689615,0.04081632653061224,0.8567165769702136,0.9422656791176001,0.004982149517770555,0.10299994671497842,0.9176479991474397,0.7869664837214259,1316886.4389620079,176482.42854478606,0.7484946981403527,212076.12727127405,0.28352959982948794,0.9565727074119466,0.9350189161826611,0.32024297969840676,42.360892044738044,0.4721066263131857,0.48878153828245496,0.869452608910747,0.4055330830641485
67,3727,0.9612878819721743,0.8935731999495607,0.032197049304358794,0.020778165412691074,0.8807812478107968,0.9438302999733793,0.007439788155184734,0.07642946212153055,0.9217210990150337,0.7275860619562019,1075829.508357502,136381.44741008503,0.6979389965393076,189312.69778487663,0.21897636361088926,0.9612878819721743,0.938085830776344,0.26888319112269343,41.301511688569796,0.5502757558442849,0.4886654410851365,0.8693637741286364,0.5076205500211164
68,3728,0.9383166794773251,0.858935434281322,0.01888931591083782,0.023501152959262105,0.8387778631821675,0.8958493466564181,0.00839738662567256,0.04667563412759416,0.8915257494235204,0.6562836279784781,536076.9677171407,76954.61287471176,0.7005380476556495,138744.40196003075,0.15851268255188317,0.9383166794773251,0.9157378939277478,0.4431783243658724,41.975264334013715,0.5489634624128157,0.495767753668753,0.810037437241833,0.5125903282288412
69,3729,0.9525879453282545,0.8318171633430428,0.037990141160654266,0.020367465830159085,0.8409253865113152,0.9162334752408694,0.0058816939278512215,0.055478377772798564,0.9155724848756441,0.6260250952274254,439511.27268653375,69873.07800806632,0.5596571812682053,121351.84557472552,0.15021286130405556,0.9525879453282545,0.9281537082679812,0.4659982074837553,37.50072452641882,0.5063432048058653,0.4796604802026755,0.6689298121029499,0.5125616567184231
70,3730,0.9282017123905472,0.7932642271345905,0.02608828386273122,0.01908052676130608,0.7973717441682971,0.8732636720647211,0.0044683124488294965,0.04716706215394863,0.8991715582198909,0.639162954636915,413678.6783786409,71828.8106240373,0.5506015569709837,118678.30002914117,0.19360837045363086,0.9282017123905472,0.9242884698111374,0.5876385940080208,39.41878258514456,0.44739288066527555,0.4792901593632855,0.5965320480859786,0.5202235640992496
71,3731,0.9407899170991441,0.8426737211026488,0.046471658691110064,0.0222248432971625,0.8377872885354182,0.9005695221405945,0.0055098739637393,0.0659162903551931,0.9030632877266294,0.6658185617038485,656511.1511761138,63651.18966098268,0.6488171463233807,129191.11643189324,0.1071645211296084,0.9407899170991441,0.9170148951944463,0.34488104064163916,43.21474511672225,0.5522226701359622,0.5211822479569026,0.8465203210319933,0.5565104262102832
72,3732,0.903152867051142,0.7639922766189884,0.11718452275094637,0.017847615660171234,0.7615279083356622,0.8074998094560606,0.006592820304362186,0.044549173039302864,0.8777724143187419,0.5683036508218795,208407.23812911258,43381.87322476563,0.45626381443560887,82908.65300678337,0.14184090851350323,0.903152867051142,0.8987068417977185,0.8231625212774065,38.73619815824603,0.3543057221078354,0.5145428422743625,0.54636061271127,0.5298775935018214
73,3733,0.8674218356302448,0.6640739685808812,0.03402642361035034,0.013036524177822572,0.6546745250980478,0.7376481672180715,0.003724721193663592,0.0348590083477575,0.8999583707631297,0.5230165859643742,41058.40362831664,29729.745426261474,0.23995968537060977,53392.32109287702,0.20893494883985889,0.8674218356302448,0.9185162463574418,1.2664052058456212,36.250070172976386,0.25410511911862743,0.4971667660783832,0.2859811936423283,0.5146661520648398
74,3734,0.8314383208048451,0.7529054760195922,0.044636673843790525,0.014643850967652576,0.6388395723945152,0.7399236958410456,0.010098339188355432,0.03889497475415203,0.8752943250355708,0.5621198957428323,175334.98281267707,41467.80148327226,0.37078029186970374,78148.58089374079,0.21084375275437867,0.8314383208048451,0.8916883869099334,1.1682972588423426,36.9913032974997,0.26855900471071387,0.5165068244957121,0.46753472641623384,0.4981326247131296
75,3735,0.9037683062159079,0.8303089979837764,0.02130319938731811,0.014629343086228723,0.7082883981181913,0.7900783044966474,0.004016817492693143,0.05646988949844485,0.8731029524390054,0.614135446460668,333208.6963317235,66163.3139213204,0.33153592472765353,96228.5355496163,0.25951454338006597,0.9037683062159079,0.8936715587440022,1.0810084243759865,38.5573902660557,0.25419188259667097,0.5012399604029106,0.4682253768357027,0.4502740159408901
76,3736,0.9208395306560899,0.84314280992516,0.01900512312014543,0.024836508723469555,0.7466770545600491,0.8414665816748117,0.005193946691219869,0.09880303137615978,0.8949406237457799,0.6410274570909177,329715.82737209904,76673.42753263924,0.32143447364072053,101080.17191963548,0.2634747503364261,0.9208395306560899,0.9121986920697878,0.8187548693250231,40.779934027331535,0.3324594096731354,0.48515614959516773,0.34410315726341945,0.47252709591740566
77,3737,0.8664445477555659,0.7458804690324914,0.01980990753654631,0.030580091946898084,0.632625652151454,0.7765638721008317,0.006121183945451728,0.17240043390671006,0.8664187199752054,0.6079601219071233,301564.33441810013,65789.22978976187,0.14804483702670593,78670.58063433028,0.2940234516245674,0.8664445477555659,0.8886822666460045,1.3842398884239888,42.08248190882972,0.2072764146450136,0.4898289981102217,0.15183523591500606,0.42213498855378184
78,3738,0.8274615269684745,0.7177050649932766,0.01996115344389661,0.04942477215000747,0.5764231286418646,0.6588375915135216,0.006902734199910354,0.14695950993575377,0.8677722994173016,0.5477065590915883,202814.47781264008,54718.292604213355,0.11468698640370537,65082.46962498132,0.3270581204243239,0.8274615269684745,0.8907216494845361,1.936231884057971,36.78492817379907,0.09224789267124164,0.5066477841974825,0.37873914320796076,0.41712680130469826
79,3739,0.8956663813895589,0.7986851318758267,0.016144090873725977,0.024974714074535127,0.7437174200575741,0.8389870069244534,0.004862677974013849,0.09647553100443476,0.8765657823076325,0.6779740138489069,400078.9076480199,82586.13430716564,0.4401307087839415,98685.28119894188,0.28193806893332296,0.8956663813895589,0.8986812417334474,0.7894654944370963,39.874806032029426,0.2060104607900113,0.48675625640318976,0.48944634501434914,0.4340448987172651
80,3740,0.8428470370571911,0.7394297219350274,0.01841976383522882,0.025521031724438155,0.6719540730260651,0.7258529683843935,0.003428198291342439,0.09378571039886816,0.83729662077597,0.6512488436632747,278327.8772378517,66008.69382924307,0.21001795722914512,79239.09677858192,0.2922675082984165,0.8428470370571911,0.86347064265114,1.1822386679000925,39.034641762048544,0.12936045377587405,0.4835568663249304,0.5208357715204145,0.44307905967901756
81,3741,0.8224547559825028,0.6792177716785316,0.012408153929725248,0.01583897990107785,0.5568516453669554,0.6195213997769963,0.002630299911370329,0.06652943362781256,0.854361437516082,0.443891700260171,123638.602510221,48360.49935672013,0.06495697172427595,57247.10301054979,0.4311690539497384,0.8224547559825028,0.8684850044314836,2.137833433399091,33.55164534781847,0.04814438408971439,0.5037673033117225,0.7385316278254774,0.4100998773436131
82,3742,0.836230876216968,0.7069477810089771,0.032399797698824125,0.03145151093690732,0.5413136932608421,0.6086420533569351,0.0017385257301808068,0.10017069161714502,0.8542799342521178,0.5306612719686433,149210.74724996838,48542.23005436844,0.08041471741054494,57464.74554305222,0.43039575167530664,0.836230876216968,0.8764382349222405,2.185548109748388,32.92383978214002,0.047755210106282385,0.5068497295661711,0.5477514278149703,0.39012065509285526
83,3743,0.7661936071870321,0.5955992448408307,0.019725278302193866,0.026235271141201746,0.45970314432654125,0.5641885293926177,0.009960289043682052,0.08449970705032224,0.7895970314432654,0.4186901894407916,146769.73178829503,51066.00201809778,0.08257925916281492,60340.69311893757,0.37731918494889655,0.7661936071870321,0.8240999934900072,1.9484083067508626,34.41020919081767,0.06593117494802053,0.5034497390418806,0.46106844316204865,0.4019349089828998
84,3744,0.7854133285858406,0.6889947184143375,0.02200166162245564,0.014361165509465314,0.6111358376357486,0.6937718829743041,0.007210254584297668,0.0364963503649635,0.8219393507803692,0.5399086107649398,88037.25001483591,32672.970595216902,0.3467004925523708,67374.49516349178,0.19552252091863984,0.7854133285858406,0.8399798231558958,1.296925998457065,36.84088915041058,0.19690657195845307,0.5326601484719369,0.41648847582471277,0.4152433290077178
85,3745,0.7898028552005438,0.6722297756628144,0.01981645139360979,0.024371176070700204,0.5243031951053705,0.6073419442556084,0.0037389530931339226,0.07634262406526172,0.8588035350101971,0.5232154996600952,123781.3188307274,42447.584636301835,0.12267165193745751,52557.36437797417,0.43993881713120325,0.7898028552005438,0.8863018354860639,2.7984364377974167,31.67192850452221,0.044078129078820076,0.5078774012253735,0.44606360272100487,0.3734011025290604
86,3746,0.8219254141090101,0.6961041364631851,0.02581819303494864,0.02230173663592338,0.5834849933680866,0.6751904747216139,0.00555229957740831,0.05222246213640149,0.8409266171072519,0.47672661093803015,138855.20219624296,37296.59017859897,0.2700885283321509,53707.79894506308,0.2594157747000216,0.8219254141090101,0.8629198926555415,1.76396557574262,33.936031728124,0.14386135434656205,0.49608171554035874,0.4226019491621033,0.39173298388426525
87,3747,0.8393610120012974,0.6846578008433344,0.03211157963023029,0.019769704832954912,0.6357606227700292,0.7441128770677912,0.0027894907557573794,0.06500162179695103,0.8598118715536814,0.49067466753162503,279071.9396691534,44937.34189101525,0.5941615309763217,68889.8701102822,0.22017515407071034,0.8393610120012974,0.880149205319494,1.0646772624067466,38.22900536033353,0.20556815733782774,0.47843194403963857,0.35482113213285515,0.4473280701532067
88,3748,0.9369837978420553,0.797478883304631,0.06278189763235277,0.019095818835740814,0.8192574889583992,0.9079417518949379,0.0033036938108459567,0.07394650827680736,0.9004205766234374,0.6611956559940956,550297.5011422345,85576.08362328519,0.6592040675265642,139129.2987734158,0.1880762426926276,0.9369837978420553,0.9200318654154805,0.3979896671704214,40.69884249580557,0.47984291392551115,0.482367511551225,0.6730302051963312,0.5100428175991447
89,3749,0.8950760918986868,0.7819679584904651,0.04362245580250876,0.02610393431223087,0.6772580170638423,0.7530022199042499,0.026050442643558266,0.10730428735724411,0.8657626574660997,0.6367915697130172,190753.0236165717,53193.99989301666,0.5250207280216106,73343.92393484715,0.2822755355853326,0.8950760918986868,0.898900746208778,1.1685789938217124,37.318405295780586,0.15032220680936242,0.4884286491896543,0.3044195887692929,0.43794665589717474
90,3750,0.8155355985556892,0.6937690954541246,0.024016294787519675,0.0176650310156467,0.5760392556244792,0.6325340246273493,0.005184705119896306,0.0980649939820387,0.8501805388389964,0.4737894639385242,177975.5855939265,48832.37620590686,0.45229145449495417,60697.75922599759,0.31654476437366913,0.8155355985556892,0.8721599851865568,1.849143597815017,35.127972801770454,0.08107082337722041,0.48018132153032805,0.3113523742322434,0.38427655809826217
91,3751,0.8169563223077315,0.6725956882931553,0.035089954640436266,0.019953111462208857,0.5222720554507925,0.5940828703939657,0.003873400947963916,0.0808317618877733,0.86226492023852,0.49773202181336323,133746.21578920545,42445.484328015904,0.33298506702002956,50623.40910249223,0.4282656337597472,0.8169563223077315,0.8840018347688701,2.5036185719382296,31.429515213547965,0.0443472597003815,0.4794206135045439,0.3731335876678763,0.3403368381874011
92,3752,0.8677229272109342,0.679038607300912,0.024572727939558423,0.023105699405853445,0.6162497860583388,0.7085503313039438,0.0057214112814494246,0.09973348981637693,0.887478911464828,0.5880583877356415,199444.3873933348,56551.973006674976,0.10156727548350815,65004.71121543314,0.4109880437174503,0.8677229272109342,0.9122472432088804,1.9513435536321182,33.76694691216715,0.05881669387778817,0.4901081278942078,0.6082411931834688,0.39461161692163776
93,3753,0.9219748599121611,0.7871270634560048,0.037679842495835225,0.03504467666212328,0.7443889141299409,0.8174466151749205,0.002483719521429653,0.09916704528244737,0.8981069210964713,0.6460699681962744,273251.331213085,77777.41602301983,0.2752385279418446,93183.1854005755,0.3572012721490232,0.9219748599121611,0.9197334544903831,0.9625624716038165,36.787694492748344,0.17012482132614692,0.4869761555759899,0.603548895181041,0.4536995730036327
94,3754,0.9017659219407707,0.7465690303619019,0.01952726095295026,0.022366684101721088,0.7615880843856634,0.8393733343296221,0.004433485267379013,0.0634386908764851,0.867518493611298,0.695060898154375,366074.9234102967,78076.8338937458,0.43096963809808464,91285.44232733069,0.31574883558743677,0.9017659219407707,0.8968093850407233,0.7984507708784777,37.824227331601584,0.1646522544957529,0.48916940383418134,0.49512319042814307,0.42913061834939853
95,3755,0.8977860608592269,0.7345200989685421,0.03261463320587385,0.022524983130362136,0.7331705279393336,0.8258732045885415,0.0041451110182834745,0.1000931846663025,0.8884354615854246,0.6766813405738891,308395.9705664985,73919.12769512548,0.26554416631856304,85996.01731949487,0.34532952025963176,0.8977860608592269,0.9077471803605283,1.1814851707850005,36.78976125037253,0.13717341633828936,0.5029305606145898,0.4021242425245869,0.419881453028246
96,3756,0.8573654560709577,0.7061308881697231,0.041202205441687643,0.02762795157617164,0.6747572815533981,0.7558432218626393,0.005004195133644972,0.17083183507131727,0.8711494666187223,0.5657437372647729,155240.24032122738,56264.38586239961,0.3236545607095769,68358.74080067122,0.38523312956969913,0.8573654560709577,0.894702145511207,1.4562807143713292,34.779448146264514,0.1046384332250084,0.49367721469885956,0.38209966468118856,0.4274495944280185
97,3757,0.8458554409850836,0.6346481129242166,0.022724997497246973,0.015467013715086596,0.5528080888977875,0.7028731604765242,0.006056662328561418,0.1160776854539994,0.8600710781860046,0.5625688257082792,215080.40094103513,56217.28829212133,0.39821303433777155,66874.27202422665,0.376163780158174,0.8458554409850836,0.8851987185904495,1.7944488937831615,33.854014369134646,0.060795393831203526,0.49103343369518077,0.36833636095065087,0.3828814954962883
98,3758,0.8706818450387994,0.7446921652814432,0.023279631307362037,0.027179264978138416,0.6682160160712175,0.730629849923189,0.006440304092645842,0.09896797573561271,0.8496671524796156,0.5876826722338204,216022.43274116673,56151.54218694608,0.4463504943475007,71749.8651081262,0.299779414661047,0.8706818450387994,0.8799385512270059,1.2561941150982787,37.524449109398766,0.1608927381745503,0.4843249154651616,0.36864103176498686,0.43167448116350104
99,3759,0.9001703387227388,0.805897629220072,0.037586216525648544,0.025913825360922623,0.6938929379241016,0.781435871659546,0.011700315545502778,0.08815727011253525,0.9031303230850856,0.608891122839351,188902.57183546954,56001.186004300354,0.3883443634637402,75089.49962302086,0.36243053810281756,0.9001703387227388,0.9222585239172322,1.2989025718354696,34.35752026603862,0.1533515044060441,0.49555867227676487,0.4491783323189288,0.4487020032284527
100,3760,0.9589758250397555,0.8784640949130738,0.035753211714045774,0.016366787571247342,0.8751943109332285,0.9196490789215073,0.007254274840531027,0.07029142173066272,0.9313345364232494,0.7685243089677846,842892.679614773,127010.63591044722,0.7493522968892383,173603.83592116783,0.28093340718637766,0.9589758250397555,0.9490413993960727,0.24562688727285723,39.21092567803515,0.4992070189733442,0.500050925387033,0.7986992201140729,0.498130310790362
101,3761,0.9395613921033242,0.8450353226715208,0.032527196290035976,0.023490660078880076,0.8308629133619382,0.8803146534910935,0.003857322411476618,0.06891171499154856,0.8772808044034153,0.673991245178347,417410.12222077756,88441.94506566116,0.5090365362111559,113573.0395917306,0.2987257833831751,0.9395613921033242,0.9039136653231049,0.4687513543969141,40.32456899314234,0.3732535409857079,0.4878789335384221,0.4689242453374351,0.45955104787540857
102,3762,0.9188800489596083,0.8531823745410037,0.027447980416156672,0.021848225214198286,0.7427784577723379,0.8172582619339045,0.013678090575275397,0.11318849449204406,0.8757649938800489,0.6891370869033048,339630.835373317,81869.74461444309,0.4105263157894737,96320.24525703794,0.26499388004895963,0.9188800489596083,0.8993268053855569,0.8836291309669523,40.94668231805264,0.2262184250939966,0.4877672062276041,0.3219007607985737,0.4391272881326014
103,3763,0.8689294576391351,0.7737725983693725,0.02239897199574619,0.022310350939383196,0.7067750797589507,0.7762096774193549,0.008751329315845446,0.1350806451612903,0.8866979794399149,0.5858959588798298,224958.3680432471,57795.46836228288,0.45996543778801846,77604.08525345621,0.32120701878766394,0.8689294576391351,0.9066155618574974,1.211405529953917,35.652163744299145,0.14792292929223447,0.48136861728106317,0.37593638433546805,0.4232285224904212
104,3764,0.9199085602318652,0.7782993835979916,0.037963832305996655,0.03082010042045965,0.7907090664162959,0.8653508592888925,0.0076948197738498595,0.11140139608931705,0.8930073070171858,0.7075356166061151,430407.64379311755,91503.72074131526,0.42037800547005755,107453.51320569866,0.30540474343797197,0.9199085602318652,0.9153161611625913,0.7077601338939462,39.973894194521236,0.2656886152299573,0.48898592611208846,0.3976878612716763,0.43015833123900477
105,3765,0.9530770220824829,0.8631658300696857,0.02566789857870447,0.020317355250335557,0.852464743412948,0.9126629525438065,0.006858256568665306,0.06948351628146432,0.9179215621380109,0.7016382591428099,451925.9381837571,82936.24564693769,0.7356353540368102,118353.55404784232,0.21201757772997223,0.9530770220824829,0.9386066523250042,0.3547538933936419,40.473628566323185,0.36940109595568527,0.4871567693132408,0.7698344153910298,0.47428375722199057
106,3766,0.8694203481358075,0.7910897914632045,0.02498994657321767,0.016631240305624174,0.6735508703395185,0.7605848221979663,0.013299247429195152,0.05313954156373873,0.8940368817142529,0.5677313724363762,125491.59820761763,42688.34270695697,0.45289251450565865,68553.00045958522,0.2759809272131901,0.8694203481358075,0.9086574366634113,1.3203883495145632,34.9040801789781,0.16756122274948082,0.5056432276252295,0.492671328390702,0.4340720527303189
107,3767,0.8907077674549085,0.8196174854370534,0.015478803280582187,0.027244674004521525,0.6645489199491741,0.7387580653146092,0.0042739979207577685,0.08351622964075314,0.8679681182857802,0.5943167378999653,236599.21120810576,61969.681050842424,0.4092476773544118,81133.76692684698,0.317744517236258,0.8907077674549085,0.8875559002623805,1.1851845740028712,36.9268361322026,0.158066209539066,0.49189022443269453,0.601882268897103,0.423050487885397
108,3768,0.9473531824542779,0.8585870771606428,0.029628914732422913,0.03585388215991893,0.8207547169811321,0.8912319644839067,0.004439511653718091,0.07385513680451672,0.889518892052309,0.7088259421898374,935797.8140230662,138713.93458958645,0.6325097717511943,163982.1795348164,0.26909713844520583,0.9473531824542779,0.9152873618684554,0.38826424745451915,44.09731610518113,0.45682390677950746,0.48334571682281946,0.6736014207788913,0.41961907178195396
109,3769,0.8815828542122169,0.7928307285340244,0.019731692174804978,0.012065754312090048,0.7144438146138689,0.7799821847922909,0.009042567549329231,0.04567171430885092,0.8873323076092531,0.5679542203147353,125764.86625097849,37914.98124004643,0.5402326774097768,70707.8536453694,0.244122331092936,0.8815828542122169,0.9034739655032796,1.1119118957000567,35.56788313578706,0.20752755250571844,0.49768143065086295,0.5502079434393845,0.4550322312331046
110,3900,0.8751517604208823,0.7620621430819731,0.02419173523989388,0.020189756733666082,0.6153154368451819,0.7292594091460947,0.008925761050406943,0.07716174288412249,0.8499482890417734,0.5848284545168397,201602.79239174424,59696.095170646164,0.5480687081253653,73203.24184990332,0.36577633886415756,0.8751517604208823,0.876185979585413,1.6040964072125545,35.98369317488749,0.09790515077393219,0.4835166246156019,0.6808035284374337,0.33882886179644717
111,4101,0.9370619915722108,0.804132771480722,0.022782071793947315,0.01940194244766433,0.811884534781531,0.8997002951979629,0.008247515604930483,0.053248304301777946,0.8480969871780427,0.6980868467900039,663444.1940644928,103430.3542375555,0.782274601708092,138696.45575410686,0.236992135565721,0.9370619915722108,0.8836108795096559,0.39968902810014195,45.777994899176164,0.40510265866681344,0.49143134988348836,0.8267371240894662,0.4368084989266252
112,4102,0.9484154522322461,0.8583820759393278,0.02536267803443376,0.023875615478668913,0.8612240177125673,0.9168071114636,0.004213343908000397,0.04124120154654506,0.8860910082284128,0.7299990086249628,995006.5562935792,154597.4350979809,0.7841776544066621,196488.98263441393,0.2911503255014705,0.9484154522322461,0.9128416113148937,0.42794355771455006,42.42778851710875,0.4880261995389838,0.48445232733480803,0.834764875080545,0.44102114430339384
113,4701,0.8674337957124842,0.7728877679697351,0.043348045397225726,0.018379571248423706,0.5486443883984867,0.6492749054224464,0.022257250945775537,0.11015132408575032,0.8667717528373267,0.5532786885245902,194361.49117276166,65260.34766708701,0.40145018915510716,76512.2551702396,0.4001891551071879,0.8674337957124842,0.8871059268600252,1.59296973518285,33.9488876435478,0.06941887047563135,0.5063378966188989,0.5530737686689973,0.36768695683114067
114,4702,0.9022688312997882,0.8322476555409902,0.07102954522537057,0.024261369365735606,0.6830896440455783,0.692245638802057,0.011555914086921448,0.05465362508823233,0.8740949884037511,0.580639306241807,135088.57719068267,54679.364061712215,0.4765957446808511,68754.30551578099,0.3601290712917213,0.9022688312997882,0.8894827064636482,1.538469295149743,33.886669144520845,0.09975840921761754,0.5051291581490429,0.5567676392244316,0.348640277519668
115,5301,0.9202366972197228,0.7832359804175754,0.027848525980265066,0.031280025621863994,0.7323430279552837,0.8487089935792829,0.010096234501059951,0.09431286126065672,0.8652411962970306,0.6185850020588998,504607.18174747215,89475.31607924476,0.6525797251750065,119134.57470755998,0.24993518278454757,0.9202366972197228,0.8963229574951578,0.6838139974683158,40.70852933247507,0.29575651542410086,0.4824797398781917,0.7284400944096918,0.428221675717013
116,5302,0.8768358327979975,0.8122189486742131,0.026803712646478968,0.017721462906762953,0.6190771548191303,0.6962762776067164,0.006534789446868839,0.07443014420840441,0.8717630640409366,0.41968854528941363,233217.63285559224,70867.15479697849,0.28573643754291916,86373.77708614846,0.42221385375362736,0.8768358327979975,0.8916997098110448,1.5760804554415968,33.24363862460553,0.09706010018652995,0.5090390774392605,0.38694407620745885,0.3868091646038878
117,5303,0.8736337649234909,0.8107168880668124,0.026539992152906228,0.02267249593632644,0.6197522560394597,0.7351045344991872,0.008435625805728379,0.11420323972871475,0.8736898155932964,0.48511854716663866,301456.1207331428,76687.00123311473,0.43105767613922985,90381.44975057452,0.40118266913289613,0.8736337649234909,0.8938400313883751,1.329297685107337,34.48071233339908,0.09395869142551214,0.5403293978415847,0.6037293245794472,0.39860942827354956
118,5500,0.9220773863542612,0.8118967081923933,0.023121029618018315,0.0273492286115007,0.7616739542942002,0.8491048593350383,0.009632043560762313,0.08883342958501773,0.8498886230509034,0.6564227373979045,543332.866512664,97493.7859087534,0.6868245194290901,124617.90153452686,0.2666034155597723,0.9220773863542612,0.8873236531639304,0.5790776338585926,41.18837160646134,0.2720097540563744,0.4978608892640449,0.7864207951864598,0.44790020850016954
119,5700,0.8962671346582555,0.7447232367310155,0.05618270644595171,0.029644737466205,0.6823507091021201,0.8553336811649196,0.01861689512877674,0.14943319261964616,0.8324716596309824,0.6697576246264763,366923.4952331262,71761.94336669355,0.9045202295688469,93321.40577716644,0.20440639377697672,0.8962671346582555,0.874187734193426,0.6003177915856377,46.366989778967735,0.2850456330981649,0.4929644902186871,0.9707049189939221,0.4036037444546503
120,5901,0.9597688091113068,0.8786247834360533,0.05891959442188077,0.024922605015763016,0.8366610809736147,0.9046976625294669,0.004601096310602403,0.07872987020364111,0.9078786673861796,0.7284217103581471,712391.808912494,117274.35823227015,0.7631855491493652,144098.22244312533,0.2521940412962595,0.9597688091113068,0.9325740577693203,0.44049816808202447,43.053538715444915,0.37742263787649566,0.4836913767019667,0.829767569797827,0.4563553844037959
121,5902,0.9596013573088946,0.8866593635610656,0.04454003794052422,0.02442087263205707,0.8688112859700217,0.9328826782803858,0.0069201378683837874,0.07481230127982473,0.9012210436316028,0.7774334036925215,566733.8632538008,115036.75004675769,0.6865631763165629,134559.80775910438,0.29099313329948967,0.9596013573088946,0.9301306543404494,0.40350549068854036,42.16890894250786,0.3650278335671903,0.49889491108848966,0.7978925358351446,0.46176208948927466
122,5903,0.9548818065270687,0.8668945817682913,0.04138458424236972,0.025786644474933087,0.850936776050921,0.9113267807741616,0.0034187265243696722,0.07337891635365826,0.8997323496997368,0.7356109849081217,895817.8234857515,121656.18908706507,0.7176064416005038,164040.57088234634,0.23062909066372775,0.9548818065270687,0.924360675648321,0.33439418816490857,43.95510095263486,0.4890001856709625,0.4725135563606587,0.7945098524629968,0.45292765021494985
123,5904,0.9672498201814427,0.8669690712081487,0.028144504512865726,0.040673797535905706,0.8502633471774287,0.9385716605953734,0.006531474048121766,0.05570894916355368,0.9282465950486091,0.7750411842502146,394437.1226710597,96358.22284739785,0.4574236061161512,126921.77377665375,0.311573354370171,0.9672498201814427,0.9493839764263672,0.6322652497737766,35.774621126255525,0.4456758728418519,0.491977397404246,0.5331022516043145,0.42734732737906334
124,5905,0.9600435156333942,0.8689964542817235,0.029561083055764478,0.023973890619963467,0.8489577737187064,0.9112227355753734,0.005009670140754271,0.09541205544214032,0.9215644138820243,0.7931127108627914,520316.4446115827,114134.5273853014,0.5504996239389707,138790.96313258837,0.357768346405931,0.9600435156333942,0.9435371225958956,0.5455571075534544,36.96120600854525,0.35754337564156535,0.49137861538323735,0.6088847287286928,0.456884119633468
125,5906,0.9522133040487072,0.8237431566027681,0.026243116228743077,0.025694029489187836,0.8036368921690541,0.8976599215128954,0.005329371295683209,0.08638426382002874,0.9164742171476559,0.7603397877941248,518339.531015326,108679.19592706836,0.6100676668658452,128358.84157232603,0.3236866329678138,0.9522133040487072,0.9361928909416838,0.5286413333118005,39.02867605123313,0.3114389727790718,0.4925564859577961,0.6881452777792584,0.4523140720525763
126,5907,0.94538278391205,0.8015052491970406,0.017689074958853326,0.028810661382847828,0.7706652178776305,0.8766558540131989,0.004633994343331043,0.08198974129528132,0.9014876719771177,0.7254598040938943,377068.8515683674,89128.89154855307,0.5208929227720874,108150.44593406944,0.3118518400153401,0.94538278391205,0.9288282386027709,0.8762883303239002,37.40767491839507,0.2856121890395961,0.4916266244956714,0.6491951016767026,0.42464975771952235
127,5908,0.9301039884164802,0.8389660392260103,0.03442148216401211,0.024927603001184677,0.8019119389232592,0.8819106226141898,0.007239699881532184,0.078106489403712,0.8734533368434908,0.713653415822035,448963.8755429775,91342.6890055285,0.5396373568513887,110597.68653744899,0.28764643938396733,0.9301039884164802,0.9015729893378965,0.6936619718309859,41.44125130803547,0.3087294156523655,0.48244754089331937,0.5789447595968497,0.3780580492372088
128,5909,0.9067645078141328,0.8260455611545875,0.018205884401922764,0.02368622715556278,0.71112091586745,0.7889139168195435,0.009846039523488842,0.07080324176206952,0.8724194784385667,0.6653507651580243,220954.98920186702,62560.21247939066,0.3546664189675592,82932.20374799712,0.3220398021503379,0.9067645078141328,0.8987065462229756,1.219887142094141,37.00537567604685,0.15765379861488055,0.4817181236143901,0.6252656774201987,0.36778256632943346
129,5910,0.9311891403332253,0.7946417912993059,0.027797199815822234,0.023516772114122002,0.7758147308105527,0.8367639284435273,0.0052013165299544676,0.0642064155255035,0.9151417998260544,0.6986306042053924,318247.6952199048,78161.273503982,0.4079366974198059,100599.04756220263,0.31438121386790363,0.9311891403332253,0.9331332389706509,0.9972032265215982,35.928790862939074,0.2076235723342304,0.5026135241732193,0.6961897172983728,0.42482421982670054
130,5911,0.9441345807844549,0.8675782655631522,0.02712306585102555,0.015225800647715006,0.8180550557754588,0.8975800647715005,0.006027347966894567,0.07489204749910039,0.900368837711407,0.7626619287513494,510031.6255847427,107389.10545609932,0.5943684778697373,131179.60968423894,0.2811263044260525,0.9441345807844549,0.9213521050737675,0.6658195394026628,39.04265027066379,0.2928647113520215,0.492045872287055,0.7878875249580128,0.42940035896289996
